Customer_ID,Loan_ID,Age,Income_INR,Employment_Years,Marital_Status,Education_Level,Credit_History_Length,Savings_Account_Balance,Loan_Type,Loan_Amount,Loan_Tenure_Months,Interest_Rate_Pct,EMI_Amount,Pay_History,Delinquency_12M,Credit_Card_Utilization,Behavior_Spending_Score,Behavior_Repayment_Score,No_of_Open_Accounts,Total_Credit_Limit,Total_Current_Balance,Credit_Utilization_Ratio,No_of_Inquiries_6M,DPD_30,DPD_60,DPD_90,Worst_Current_Status,Oldest_Trade_Open_Months,Outstanding_Loans,Avg_Balance_6M,Bounce_Count_6M,Transaction_Count_3M,Max_DPD_12M,Missed_Payment_Count,Collateral_Value,LTV_Ratio,Default,Default_Date,Disbursal_Date,Vintage_Q,MOB_at_default,MOB_on_book,Target,sample
32,LOAN00032,62,1048113,23,Married,Graduate,16,362604,Auto Loan,578155,48,12.23,15290,Average,0,0.7,39,13,8,188273,1496891,0.58,0,0,0,0,0,178,1,363744,1,39,90,0,867199.0,0.6667,0,,2022-03-07,2022Q1,,21,0,oot
298,LOAN00298,37,1456226,28,Single,Postgraduate,2,675827,Home Loan,118149,48,9.66,2977,Good,0,0.51,24,19,1,2725443,773968,0.14,3,0,0,0,0,147,4,774062,0,46,30,0,200864.0,0.5882,0,,2022-03-12,2022Q1,,21,0,oot
275,LOAN00275,58,1312031,28,Married,PhD,1,262962,Personal Loan,1379354,12,8.1,120051,Poor,2,0.83,77,72,11,1823004,2052053,0.34,0,0,0,0,0,69,5,270556,0,73,90,2,,,0,,2022-03-18,2022Q1,,21,0,oot
478,LOAN00478,50,1229034,29,Single,Graduate,15,257310,Business Loan,995028,48,13.97,27175,Average,3,0.08,96,94,8,1155694,2264656,0.95,2,1,0,0,1,48,2,330628,4,31,15,2,1429571.0,0.696,1,2023-02-04,2022-03-19,2022Q1,11.0,21,1,oot
280,LOAN00280,39,426151,18,Married,Graduate,19,816114,Personal Loan,618206,12,7.0,53491,Good,0,0.66,35,43,7,2695895,2193428,0.64,1,1,0,0,3,77,7,906821,3,12,60,0,,,0,,2022-03-19,2022Q1,,21,0,oot
251,LOAN00251,54,1218906,20,Married,Graduate,7,697892,Home Loan,1708197,12,11.88,151675,Good,0,0.5,95,65,7,811318,211225,0.18,3,2,1,1,1,73,2,696230,4,57,60,0,2015611.0,0.8475,1,2024-04-06,2022-03-23,2022Q1,25.0,21,1,oot
455,LOAN00455,21,1094871,28,Divorced,Postgraduate,15,694586,Business Loan,1475871,48,14.95,41037,Poor,3,0.03,82,95,2,1338014,355553,0.16,3,1,0,0,2,216,8,655804,7,74,60,2,2630585.0,0.561,1,2024-09-29,2022-04-02,2022Q2,29.0,20,1,oot
241,LOAN00241,22,1004305,21,Married,Graduate,16,89358,Home Loan,1970545,36,8.87,62543,Good,0,0.62,66,84,9,77380,1574026,0.11,2,0,0,0,0,194,2,176658,2,36,15,0,3182881.0,0.6191,1,2024-09-27,2022-04-03,2022Q2,29.0,20,1,oot
304,LOAN00304,24,2223369,23,Divorced,High School,3,131207,Auto Loan,1034203,72,7.88,18072,Good,1,0.43,50,23,1,2394206,1262821,0.71,3,0,0,0,1,52,9,196372,1,32,90,0,1410888.0,0.733,0,,2022-04-08,2022Q2,,20,0,oot
393,LOAN00393,49,649827,8,Married,Graduate,6,907126,Auto Loan,1935967,24,14.29,93216,Average,0,0.53,96,53,6,1131837,764536,0.57,3,1,0,0,0,103,2,886858,1,107,15,0,2352961.0,0.8228,0,,2022-04-11,2022Q2,,20,0,oot
127,LOAN00127,50,381911,10,Divorced,Graduate,5,665623,Business Loan,766544,24,15.52,37356,Good,0,0.24,11,28,3,858282,2128892,0.72,1,0,0,0,0,26,0,673910,6,175,15,0,1046512.0,0.7325,1,2023-12-01,2022-04-14,2022Q2,20.0,20,1,oot
466,LOAN00466,61,2377323,24,Single,Graduate,2,157873,Home Loan,837182,24,17.46,41577,Poor,5,0.47,82,8,2,1656422,975729,0.34,4,1,1,1,1,147,2,227804,2,38,90,4,1500347.0,0.558,0,,2022-04-19,2022Q2,,20,0,oot
250,LOAN00250,30,2249809,3,Divorced,Graduate,7,600838,Personal Loan,1107933,60,15.53,26666,Average,1,0.38,48,33,11,2395051,1760865,0.75,4,1,1,1,0,164,0,673078,2,136,60,1,,,0,,2022-04-19,2022Q2,,20,0,oot
310,LOAN00310,59,2326768,5,Single,Graduate,18,731875,Auto Loan,1825028,72,13.31,36935,Good,3,0.59,4,70,5,2394424,1648934,0.49,1,0,0,0,3,68,4,821376,0,108,90,2,3255543.0,0.5606,0,,2022-04-19,2022Q2,,20,0,oot
22,LOAN00022,41,862723,23,Married,Postgraduate,8,415115,Auto Loan,1102480,36,12.45,36855,Average,0,0.95,53,69,10,466119,1070220,0.65,3,0,0,0,0,198,5,399454,0,97,15,0,1505821.0,0.7321,0,,2022-04-20,2022Q2,,20,0,oot
391,LOAN00391,29,2349235,9,Single,Postgraduate,17,517636,Education Loan,156552,36,16.44,5537,Good,1,0.03,61,31,9,351176,839219,0.71,4,0,0,0,0,216,7,495181,5,90,60,0,,,1,2023-08-24,2022-04-21,2022Q2,16.0,20,1,oot
61,LOAN00061,59,2302585,5,Married,High School,3,156890,Home Loan,1945341,60,16.5,47825,Average,2,0.0,55,61,10,1923118,2461500,0.76,1,0,0,0,1,39,4,131702,3,79,60,1,3466233.0,0.5612,0,,2022-05-04,2022Q2,,19,0,oot
4,LOAN00004,30,1832462,2,Divorced,Postgraduate,19,751606,Home Loan,232758,36,9.7,7477,Good,3,0.56,43,88,8,2324053,1880721,0.9,2,0,0,0,2,139,5,761347,3,61,90,3,385713.0,0.6034,0,,2022-05-12,2022Q2,,19,0,oot
100,LOAN00100,61,1870865,1,Single,Postgraduate,19,837458,Auto Loan,138186,60,11.84,3062,Average,2,0.42,81,100,4,1502390,1078874,0.84,1,2,1,1,1,214,3,921587,2,93,90,1,204706.0,0.675,0,,2022-05-13,2022Q2,,19,0,oot
383,LOAN00383,36,1785669,8,Single,High School,3,357822,Personal Loan,876122,12,14.89,79031,Good,2,0.67,61,29,10,965071,2089541,0.37,0,0,0,0,1,166,9,429558,1,19,60,2,,,0,,2022-05-18,2022Q2,,19,0,oot
185,LOAN00185,57,1727567,24,Single,PhD,11,356234,Education Loan,743316,60,8.65,15304,Average,1,0.43,26,60,2,1930075,2140960,0.66,2,0,0,0,1,113,8,325632,2,25,90,1,,,1,2023-06-02,2022-05-22,2022Q2,13.0,19,1,oot
234,LOAN00234,54,1101484,12,Divorced,Graduate,19,678649,Auto Loan,1173606,36,8.76,37189,Poor,1,0.11,43,84,7,2164875,153859,0.34,1,0,0,0,1,133,8,761935,2,41,30,0,1351923.0,0.8681,0,,2022-05-25,2022Q2,,19,0,oot
53,LOAN00053,61,2224033,2,Single,Graduate,1,918904,Personal Loan,823448,48,10.19,20959,Poor,4,0.16,59,82,4,523246,645947,0.46,0,0,0,0,0,111,1,908527,7,114,60,3,,,1,2025-02-05,2022-05-25,2022Q2,33.0,19,1,oot
411,LOAN00411,47,1677962,27,Divorced,Graduate,6,114952,Auto Loan,1524413,12,11.72,135242,Good,1,0.65,83,8,1,1708019,1961096,0.24,4,0,0,0,1,139,9,199798,0,85,60,0,1739197.0,0.8765,0,,2022-05-27,2022Q2,,19,0,oot
102,LOAN00102,21,1295690,25,Married,Graduate,12,301264,Home Loan,659364,48,10.89,17006,Poor,3,0.01,13,75,1,1506718,1782870,0.22,2,0,0,0,0,64,9,375654,4,63,30,3,1107089.0,0.5956,1,2024-10-31,2022-05-30,2022Q2,29.0,19,1,oot
359,LOAN00359,25,1329691,4,Married,High School,13,704200,Personal Loan,630874,36,9.37,20170,Good,0,0.96,8,14,3,2705688,206900,0.78,1,2,2,1,0,174,2,795726,2,49,60,0,,,0,,2022-05-30,2022Q2,,19,0,oot
420,LOAN00420,51,1627042,19,Married,High School,6,704121,Home Loan,873071,48,7.84,21248,Good,3,0.81,15,76,7,1382743,2040481,0.93,1,0,0,0,0,176,2,777339,1,120,15,2,1518033.0,0.5751,0,,2022-06-03,2022Q2,,18,0,oot
360,LOAN00360,58,316845,2,Single,Postgraduate,5,905770,Education Loan,1090093,24,8.31,49456,Good,0,0.55,45,52,5,2069586,1939085,0.49,3,0,0,0,0,203,0,940723,3,55,30,0,,,0,,2022-06-05,2022Q2,,18,0,oot
179,LOAN00179,31,993248,17,Married,Graduate,7,397103,Education Loan,1542020,36,7.0,47613,Good,2,0.75,18,74,8,2070991,940061,0.95,1,0,0,0,1,225,5,485243,3,147,60,1,,,0,,2022-06-05,2022Q2,,18,0,oot
483,LOAN00483,53,390053,3,Married,High School,18,95954,Personal Loan,980404,48,9.41,24588,Poor,0,0.88,77,85,6,2586664,2407679,0.45,2,1,1,0,0,87,8,82486,3,84,30,0,,,0,,2022-06-06,2022Q2,,18,0,oot
472,LOAN00472,25,1777139,8,Single,Graduate,12,704922,Auto Loan,214414,24,7.28,9627,Good,0,0.63,91,13,7,1636896,13576,0.14,1,0,0,0,0,164,1,689934,0,112,60,0,293510.0,0.7305,0,,2022-06-07,2022Q2,,18,0,oot
21,LOAN00021,29,828048,26,Single,Postgraduate,15,195154,Education Loan,1806045,36,11.76,59779,Poor,4,0.16,65,5,2,2859915,1284005,0.14,3,0,0,0,0,108,7,211187,3,105,90,3,,,0,,2022-06-09,2022Q2,,18,0,oot
358,LOAN00358,50,205544,8,Married,Postgraduate,6,58422,Personal Loan,820813,60,10.24,17536,Poor,3,0.57,70,85,10,2420553,719745,0.75,0,0,0,0,0,212,8,117398,1,24,60,3,,,0,,2022-06-13,2022Q2,,18,0,oot
79,LOAN00079,57,2233338,12,Married,High School,3,669694,Education Loan,163417,24,15.34,7949,Good,0,0.6,75,74,9,2951758,1711091,0.38,0,2,2,2,3,226,1,675648,2,149,60,0,,,0,,2022-06-18,2022Q2,,18,0,oot
186,LOAN00186,62,698468,1,Divorced,High School,8,214758,Personal Loan,1731857,24,7.0,77539,Poor,2,0.72,30,22,10,2561929,2039925,0.58,1,2,2,2,0,22,7,234604,4,92,90,2,,,1,2023-12-27,2022-06-21,2022Q2,18.0,18,1,oot
232,LOAN00232,27,1089934,2,Single,Graduate,3,556896,Home Loan,1995716,60,13.16,45572,Good,2,0.24,71,77,5,915006,1218492,0.64,2,0,0,0,2,62,0,536613,3,118,90,2,2546215.0,0.7838,0,,2022-06-23,2022Q2,,18,0,oot
17,LOAN00017,23,618776,18,Married,Postgraduate,16,383186,Home Loan,1331142,12,11.13,117729,Good,2,0.08,98,93,1,1827944,1090604,0.62,3,1,1,1,1,66,7,467975,3,101,60,1,2314955.0,0.575,1,2023-06-05,2022-07-01,2022Q3,11.0,17,1,oot
365,LOAN00365,56,200284,4,Single,Graduate,11,428952,Personal Loan,830684,48,14.78,23026,Average,2,0.33,97,6,6,929371,210420,0.71,0,0,0,0,0,53,9,479261,5,105,15,2,,,1,2023-07-09,2022-07-04,2022Q3,12.0,17,1,oot
281,LOAN00281,60,2227078,7,Single,Postgraduate,3,485225,Home Loan,1543170,36,11.77,51085,Average,2,0.66,71,30,10,1096863,608778,0.68,4,1,1,0,0,159,7,478829,6,16,60,1,1790697.0,0.8618,1,2025-02-07,2022-07-05,2022Q3,31.0,17,1,oot
231,LOAN00231,46,1671989,4,Divorced,Postgraduate,12,564731,Personal Loan,228048,24,13.67,10913,Poor,0,0.58,1,98,2,541628,714232,0.68,0,0,0,0,3,211,4,584516,1,162,0,0,,,0,,2022-07-06,2022Q3,,17,0,oot
248,LOAN00248,52,1972381,16,Married,High School,18,443774,Personal Loan,1585836,24,14.73,76688,Poor,0,0.6,54,58,5,2716962,2242646,0.35,4,0,0,0,0,54,4,503752,0,17,30,0,,,0,,2022-07-06,2022Q3,,17,0,oot
450,LOAN00450,28,1440795,25,Married,High School,1,551887,Home Loan,1969878,60,15.26,47132,Average,1,0.09,80,48,11,2962832,1293101,0.09,2,0,0,0,2,144,5,591453,4,154,0,0,3250330.0,0.6061,1,2023-09-12,2022-07-12,2022Q3,14.0,17,1,oot
233,LOAN00233,48,691637,18,Married,Postgraduate,11,497962,Home Loan,428493,24,7.0,19184,Average,0,0.97,36,78,2,1689435,495380,0.55,3,2,1,1,1,213,7,502206,2,80,90,0,482626.0,0.8878,0,,2022-07-17,2022Q3,,17,0,oot
75,LOAN00075,52,892923,12,Married,Postgraduate,8,208630,Business Loan,575375,72,7.0,9809,Good,2,0.94,28,91,2,586651,538975,0.7,0,0,0,0,1,148,6,288976,1,34,90,1,742806.0,0.7746,0,,2022-07-18,2022Q3,,17,0,oot
302,LOAN00302,25,627266,0,Divorced,Graduate,18,227350,Home Loan,1070796,48,12.95,28700,Poor,0,0.84,52,91,1,602083,2306631,0.53,3,1,0,0,1,154,6,249245,2,142,15,0,1466096.0,0.7304,0,,2022-07-21,2022Q3,,17,0,oot
203,LOAN00203,50,2417333,2,Single,Graduate,8,320449,Home Loan,1813574,60,10.5,38980,Poor,2,0.66,31,18,7,726738,2468697,0.05,3,0,0,0,2,53,0,275064,6,115,0,2,3239722.0,0.5598,1,2023-01-25,2022-08-03,2022Q3,5.0,16,1,oot
88,LOAN00088,58,946128,21,Married,Graduate,5,748772,Home Loan,470703,60,7.0,9320,Good,5,0.58,89,77,5,2064363,1409324,0.54,4,0,0,0,0,232,8,740506,0,14,0,4,600202.0,0.7842,0,,2022-08-04,2022Q3,,16,0,oot
373,LOAN00373,31,1401860,27,Single,High School,1,173939,Auto Loan,1619006,36,13.38,54847,Good,3,0.05,52,2,10,2675690,1195880,0.2,1,0,0,0,0,48,8,236951,3,136,30,3,2788861.0,0.5805,0,,2022-08-09,2022Q3,,16,0,oot
459,LOAN00459,43,2157150,13,Single,Graduate,1,750642,Auto Loan,208525,48,8.84,5173,Good,0,0.46,52,28,1,356595,2219577,0.16,1,0,0,0,2,153,1,778651,3,168,15,0,374698.0,0.5565,0,,2022-08-11,2022Q3,,16,0,oot
353,LOAN00353,48,2360619,28,Single,Postgraduate,4,510016,Education Loan,1421820,24,12.89,67522,Good,1,0.8,88,13,11,664374,1069376,0.02,3,0,0,0,0,16,3,469549,2,170,60,1,,,0,,2022-08-17,2022Q3,,16,0,oot
438,LOAN00438,34,2204504,28,Divorced,PhD,7,91170,Personal Loan,1479605,12,10.76,130604,Good,1,0.44,48,44,11,886853,1212475,0.21,4,0,0,0,0,179,0,173784,3,39,90,1,,,0,,2022-08-19,2022Q3,,16,0,oot
493,LOAN00493,25,260152,7,Married,Postgraduate,12,425584,Education Loan,1395525,36,12.09,46411,Good,2,0.08,69,34,4,474177,549295,0.41,4,0,0,0,0,19,8,476468,1,46,90,1,,,0,,2022-08-27,2022Q3,,16,0,oot
341,LOAN00341,62,2041135,18,Single,High School,17,217812,Business Loan,551027,36,11.42,18149,Average,1,0.1,21,1,3,2514278,96152,0.65,3,1,0,0,0,184,5,168879,3,109,15,1,666314.0,0.827,0,,2022-08-29,2022Q3,,16,0,oot
149,LOAN00149,26,1980394,26,Divorced,Graduate,5,906520,Auto Loan,1355542,48,16.71,38911,Good,0,0.22,12,53,7,2195115,70208,0.38,0,1,0,0,0,133,5,945644,2,172,15,0,2369535.0,0.5721,0,,2022-08-31,2022Q3,,16,0,oot
147,LOAN00147,28,1779943,27,Single,Graduate,13,671987,Personal Loan,1086465,48,13.25,29282,Poor,0,0.62,26,81,3,1020723,222668,0.07,0,0,0,0,0,23,8,736529,4,26,90,0,,,1,2025-01-11,2022-09-02,2022Q3,28.0,15,1,oot
296,LOAN00296,24,1959784,27,Married,Graduate,2,60426,Business Loan,1391944,12,9.64,122141,Average,1,0.65,67,49,3,2161772,783992,0.96,0,1,0,0,0,178,8,134420,1,110,90,1,2430987.0,0.5726,0,,2022-09-03,2022Q3,,15,0,oot
211,LOAN00211,26,1809381,11,Married,High School,2,471876,Home Loan,226286,24,13.08,10766,Average,2,0.33,28,8,7,280020,1128320,0.7,0,0,0,0,1,63,9,439293,0,81,60,1,270340.0,0.837,0,,2022-09-06,2022Q3,,15,0,oot
205,LOAN00205,39,595013,1,Divorced,High School,16,50827,Education Loan,980016,24,11.83,46054,Good,4,0.96,40,56,8,1369057,1925443,0.38,1,0,0,0,0,200,4,6591,2,114,15,4,,,0,,2022-09-07,2022Q3,,15,0,oot
332,LOAN00332,64,1413261,15,Married,Graduate,1,634811,Education Loan,766735,48,11.65,20059,Good,1,0.51,2,34,3,1123042,728226,0.3,2,0,0,0,0,73,4,634018,2,18,15,1,,,0,,2022-09-07,2022Q3,,15,0,oot
178,LOAN00178,50,1275141,23,Married,High School,15,818356,Auto Loan,1387383,60,8.06,28170,Poor,1,0.9,41,31,3,1977085,2284038,0.05,3,0,0,0,2,26,8,773922,4,86,60,1,2018650.0,0.6873,1,2023-02-16,2022-09-10,2022Q3,5.0,15,1,oot
64,LOAN00064,40,2261752,1,Single,Postgraduate,3,966521,Personal Loan,1104533,24,8.31,50111,Good,4,0.14,5,3,2,2957358,2287417,0.13,1,2,2,1,0,234,2,933851,7,146,90,4,,,1,2023-08-18,2022-09-14,2022Q3,11.0,15,1,oot
30,LOAN00030,53,270376,8,Married,Postgraduate,9,535805,Home Loan,659614,48,8.52,16264,Poor,0,0.11,18,23,3,409309,2241675,0.01,1,0,0,0,1,151,5,532287,3,139,60,0,1126722.0,0.5854,1,2023-01-16,2022-09-14,2022Q3,4.0,15,1,oot
415,LOAN00415,56,1936156,22,Married,Graduate,18,351227,Business Loan,484127,72,7.7,8417,Poor,0,0.2,80,15,8,891001,255337,0.76,3,1,1,1,0,22,9,347399,4,105,60,0,663959.0,0.7292,1,2024-03-22,2022-09-21,2022Q3,18.0,15,1,oot
200,LOAN00200,23,544931,15,Single,Graduate,8,715186,Personal Loan,1186533,60,15.18,28339,Good,2,0.59,8,62,8,776714,1473068,0.39,4,1,0,0,0,14,6,711892,2,159,90,1,,,1,2023-01-11,2022-09-23,2022Q3,4.0,15,1,oot
283,LOAN00283,27,1645162,21,Married,Postgraduate,17,43705,Home Loan,1981419,60,14.4,46516,Good,1,0.8,68,30,1,1857330,632140,0.72,3,1,0,0,3,205,9,103480,0,5,90,1,2218643.0,0.8931,0,,2022-09-23,2022Q3,,15,0,oot
187,LOAN00187,46,1826882,8,Single,Postgraduate,14,81166,Education Loan,375307,48,8.34,9222,Average,2,0.88,42,68,4,2963443,1693219,0.5,4,0,0,0,0,57,0,65433,4,89,0,1,,,1,2025-01-24,2022-09-27,2022Q3,28.0,15,1,oot
195,LOAN00195,45,1500894,4,Married,Graduate,12,274488,Business Loan,1999728,12,13.66,179230,Poor,3,0.91,4,17,1,992825,875019,0.58,1,2,1,0,0,136,8,264554,0,67,30,2,2914812.0,0.6861,0,,2022-09-28,2022Q3,,15,0,oot
201,LOAN00201,51,1062800,9,Married,Graduate,19,696731,Personal Loan,1312528,36,16.06,46183,Good,0,0.86,36,99,6,2404721,768842,0.57,0,2,2,1,2,150,6,779807,4,55,90,0,,,1,2023-02-14,2022-09-29,2022Q3,5.0,15,1,oot
221,LOAN00221,29,813058,20,Single,Graduate,14,546314,Home Loan,1828176,12,11.91,162354,Good,1,0.15,46,75,8,1788670,277480,0.09,1,0,0,0,2,142,1,521041,0,29,30,1,2740068.0,0.6672,0,,2022-10-08,2022Q4,,14,0,oot
495,LOAN00495,34,1312857,21,Married,Postgraduate,2,670743,Personal Loan,1401035,60,8.71,28886,Average,1,0.82,91,24,2,2253713,112046,0.14,2,1,0,0,2,54,5,688559,2,14,90,0,,,0,,2022-10-08,2022Q4,,14,0,oot
156,LOAN00156,27,722046,18,Single,High School,7,577784,Business Loan,1919792,12,14.01,172381,Good,0,1.0,86,44,4,2884904,1158313,0.6,0,0,0,0,0,138,0,577915,2,148,30,0,3025285.0,0.6346,0,,2022-10-12,2022Q4,,14,0,oot
425,LOAN00425,44,1214237,8,Married,Postgraduate,14,888626,Home Loan,1277210,36,11.32,42008,Good,3,0.64,62,76,11,2388869,1014950,0.52,4,0,0,0,0,178,9,953012,3,120,30,2,1742330.0,0.733,0,,2022-10-13,2022Q4,,14,0,oot
36,LOAN00036,47,1911054,16,Married,Graduate,1,710758,Business Loan,1708222,24,11.75,80212,Average,0,0.85,84,65,8,477659,465957,0.68,1,0,0,0,0,185,1,767636,0,63,90,0,1883089.0,0.9071,0,,2022-10-19,2022Q4,,14,0,oot
344,LOAN00344,47,2166455,19,Married,Postgraduate,10,541414,Personal Loan,1397708,72,7.24,23990,Poor,1,0.28,37,57,5,2174109,1973097,0.76,0,1,1,1,2,36,4,614597,7,13,60,1,,,1,2023-10-01,2022-10-20,2022Q4,12.0,14,1,oot
184,LOAN00184,44,1286591,10,Married,PhD,1,201855,Home Loan,757193,24,9.29,34693,Good,5,0.24,52,6,8,450924,2410986,0.18,1,0,0,0,3,221,6,254221,2,161,15,4,945217.0,0.8011,0,,2022-10-21,2022Q4,,14,0,oot
183,LOAN00183,28,2159885,3,Married,Postgraduate,13,616359,Personal Loan,657736,24,7.41,29570,Average,2,0.74,18,8,2,514087,253287,0.48,4,0,0,0,0,10,8,637478,3,98,15,1,,,0,,2022-10-21,2022Q4,,14,0,oot
122,LOAN00122,60,2218164,19,Single,Graduate,9,86752,Business Loan,733026,24,13.44,35001,Good,0,0.3,61,70,2,1294048,47171,0.12,4,1,0,0,0,169,0,110445,3,66,30,0,808277.0,0.9069,0,,2022-10-21,2022Q4,,14,0,oot
299,LOAN00299,46,1923460,16,Married,Postgraduate,16,146512,Personal Loan,1276521,24,9.02,58329,Average,1,0.79,64,17,7,1258304,1698702,0.49,2,0,0,0,1,236,4,119588,1,159,30,1,,,0,,2022-10-25,2022Q4,,14,0,oot
378,LOAN00378,49,1824422,28,Married,Graduate,11,648828,Auto Loan,623269,12,9.57,54670,Average,5,0.25,25,52,10,1969334,1368707,0.85,0,1,0,0,1,192,3,671650,7,109,15,4,1053204.0,0.5918,1,2023-04-07,2022-10-28,2022Q4,6.0,14,1,oot
26,LOAN00026,58,1922638,7,Married,High School,5,706002,Personal Loan,129172,48,10.22,3289,Poor,1,0.05,45,89,10,495645,547899,0.09,4,0,0,0,0,222,1,730282,1,137,60,1,,,0,,2022-10-29,2022Q4,,14,0,oot
412,LOAN00412,49,1513523,23,Married,Postgraduate,6,604891,Auto Loan,1730405,12,12.31,153995,Good,0,0.34,62,77,3,2943127,1148134,0.4,3,0,0,0,2,153,6,641150,3,14,90,0,2846414.0,0.6079,0,,2022-10-31,2022Q4,,14,0,oot
71,LOAN00071,62,1186223,3,Divorced,Graduate,13,109532,Education Loan,343677,36,7.43,10679,Poor,0,0.15,54,65,10,2808717,2372074,0.62,3,0,0,0,2,99,5,109418,2,89,0,0,,,1,2024-04-26,2022-11-01,2022Q4,17.0,13,1,oot
13,LOAN00013,50,428317,15,Single,Graduate,3,660855,Home Loan,892781,60,12.17,19936,Average,3,0.53,49,72,5,2796319,1770074,0.61,4,0,0,0,0,108,1,634930,2,64,15,3,1348965.0,0.6618,0,,2022-11-02,2022Q4,,13,0,oot
169,LOAN00169,32,2252466,1,Divorced,High School,16,43783,Auto Loan,825994,24,11.52,38697,Good,0,0.39,54,61,11,1341527,665634,0.37,4,0,0,0,2,101,3,55764,2,27,30,0,1155781.0,0.7147,1,2025-07-07,2022-11-03,2022Q4,32.0,13,1,oot
490,LOAN00490,47,385297,11,Single,High School,9,612675,Business Loan,554950,36,11.49,18297,Average,0,0.37,35,54,11,2781947,2312618,0.12,2,2,2,2,0,63,6,616660,1,86,90,0,739701.0,0.7502,0,,2022-11-06,2022Q4,,13,0,oot
152,LOAN00152,42,1185931,3,Divorced,Postgraduate,15,652685,Personal Loan,1428617,36,11.53,47130,Good,0,0.55,76,57,4,650908,2146724,0.8,3,0,0,0,0,102,0,643018,2,42,90,0,,,0,,2022-11-09,2022Q4,,13,0,oot
424,LOAN00424,50,1734671,13,Married,Graduate,8,985675,Education Loan,81034,24,10.24,3748,Average,0,0.46,60,31,7,1972708,395505,0.84,2,0,0,0,0,77,8,1037865,1,85,30,0,,,0,,2022-11-21,2022Q4,,13,0,oot
264,LOAN00264,48,2362129,24,Married,Postgraduate,9,587043,Business Loan,1389092,72,12.7,27665,Good,1,0.76,44,34,11,2496391,1910361,0.77,1,0,0,0,0,196,0,573887,2,24,15,1,2266228.0,0.613,0,,2022-11-23,2022Q4,,13,0,oot
197,LOAN00197,60,2179383,9,Single,Postgraduate,12,552006,Personal Loan,267684,60,11.21,5848,Poor,0,0.2,6,97,9,2373737,525571,0.91,0,0,0,0,1,235,5,579552,2,113,30,0,,,0,,2022-11-23,2022Q4,,13,0,oot
96,LOAN00096,35,1205857,2,Single,High School,5,876982,Business Loan,1708659,48,8.39,42026,Good,5,0.69,20,14,11,643230,1027688,0.84,1,0,0,0,2,74,0,879250,4,81,90,5,2642700.0,0.6466,1,2023-11-17,2022-11-24,2022Q4,12.0,13,1,oot
323,LOAN00323,40,1232675,3,Married,Graduate,4,634994,Auto Loan,197872,48,13.83,5390,Good,0,0.16,57,91,3,1818956,890228,0.87,0,0,0,0,0,131,8,587782,4,15,90,0,337665.0,0.586,1,2024-03-24,2022-11-25,2022Q4,16.0,13,1,oot
276,LOAN00276,62,1352985,22,Single,High School,15,997613,Personal Loan,790489,12,8.71,69023,Good,2,0.23,42,52,5,251825,514044,0.21,1,0,0,0,0,44,9,1013855,4,20,15,2,,,1,2023-12-22,2022-12-04,2022Q4,12.0,12,1,oot
14,LOAN00014,59,1837904,19,Single,High School,14,56795,Auto Loan,733266,36,10.38,23791,Good,1,0.68,79,29,9,1436393,1648356,0.82,1,0,0,0,0,193,0,85959,0,13,0,1,1030716.0,0.7114,0,,2022-12-05,2022Q4,,12,0,oot
265,LOAN00265,38,671091,29,Single,Graduate,3,780863,Home Loan,1955198,24,11.09,91209,Poor,2,0.51,54,16,11,691713,1421352,0.35,0,1,1,0,2,113,6,819404,2,136,30,1,3205480.0,0.61,0,,2022-12-08,2022Q4,,12,0,oot
339,LOAN00339,36,1444319,2,Single,Postgraduate,11,464680,Personal Loan,244645,24,8.57,11128,Average,0,0.92,19,25,4,113379,2318187,0.35,2,0,0,0,2,41,4,512022,2,89,60,0,,,1,2024-08-28,2022-12-08,2022Q4,20.0,12,1,oot
207,LOAN00207,22,1574697,6,Married,Postgraduate,17,430347,Business Loan,447741,48,7.0,10721,Good,1,0.52,50,50,10,2684960,561230,0.52,4,0,0,0,0,43,1,504166,0,31,30,1,581652.0,0.7698,0,,2022-12-17,2022Q4,,12,0,oot
249,LOAN00249,26,1047814,6,Single,PhD,12,721861,Home Loan,1823460,60,10.85,39510,Poor,0,0.29,55,83,11,2754171,157945,0.56,1,0,0,0,0,179,5,799190,1,97,15,0,2816740.0,0.6474,0,,2022-12-26,2022Q4,,12,0,oot
157,LOAN00157,44,289139,9,Married,High School,7,804420,Auto Loan,680049,36,12.39,22714,Average,0,0.5,26,11,2,254087,288150,0.5,3,2,1,1,3,13,2,821783,3,96,90,0,1219310.0,0.5577,0,,2022-12-28,2022Q4,,12,0,oot
155,LOAN00155,21,1629063,5,Divorced,Postgraduate,15,134560,Auto Loan,1648965,60,14.25,38582,Poor,3,0.77,74,11,6,1439317,275627,0.65,0,0,0,0,0,11,2,93160,6,115,60,3,2553524.0,0.6458,1,2024-08-30,2022-12-28,2022Q4,20.0,12,1,oot
